-1;-3;0;-2;-4;-4;0;-2;-3;-2;-5;-10;1;0;-1;-2;-2;-1;10;35;4;-4;-1;0;-1;-2;-4;-9;-10;-3;-3;-10;-1;-4;-20;9;0;-1;0;25;-3;-1;-3;-21;-2;1;2;-10;3;2;32;42;5;-1;-1;4;-3;-1;-4;2;-4;-2;-3;-7;2
-2;-1;14;17;-1;-1;-1;-3;0;-1;-3;-13;4;1;2;4;-4;0;1;-9;-2;-3;-3;-7;0;1;1;29;-2;-2;-1;4;-2;-1;-14;-46;-4;1;-1;0;1;0;32;28;-1;-1;-1;-2;-6;-9;-15;7;-1;-8;-8;-6;-4;-3;-7;29;-1;0;-1;0;2
2;-2;-8;9;3;-1;-4;-3;-8;-1;12;-22;-9;-4;-2;-1;5;1;-7;-4;1;-1;-1;0;-1;2;3;-2;-4;-3;-1;-3;1;0;-1;8;3;3;1;-1;-2;-4;-13;-36;-3;-2;0;-1;0;-3;16;21;5;-2;-4;-3;5;-2;-5;-28;-16;0;-1;-1;2
0;-3;22;29;-2;0;0;0;-3;-1;-16;-28;4;-1;-2;0;1;2;14;-4;-4;-2;3;-1;-13;-7;-12;1;3;2;2;-1;2;1;-3;-15;-7;-2;-3;0;-9;-4;-5;0;3;-4;-6;-4;7;-5;-13;11;-1;0;-1;-1;5;4;38;7;3;0;-2;-2;2
-6;-5;1;-32;-10;-7;-4;-7;-4;0;8;49;-2;-1;-2;-9;-2;-4;-7;-18;-4;-4;-4;4;-1;0;-5;18;8;-1;-2;-6;1;0;-13;-24;2;-1;-2;1;-1;0;11;-20;-5;-1;3;-5;2;-1;-20;-4;-4;-2;1;7;-5;-1;30;33;-3;-4;-4;-6;2
-1;-2;-6;-6;-3;-3;-2;-1;-1;-3;-23;-29;-2;0;0;-3;1;2;18;9;2;-1;3;3;0;0;-2;2;0;-2;-2;-2;-1;-2;4;17;1;-1;-1;0;-2;-1;-2;12;4;0;1;-2;-1;-1;-3;-33;-8;-2;0;-1;3;1;-3;21;2;-2;-4;-1;2
-13;-7;-19;-4;-3;-1;1;0;0;1;13;-5;-2;0;1;-1;-2;0;11;1;-1;-1;0;-1;6;1;3;6;-6;-5;-3;-2;3;-1;-6;3;4;-1;-3;-3;-4;-2;13;-13;-4;-3;1;1;1;-4;-15;6;-4;-1;0;-1;-3;-2;2;11;8;3;1;-1;2
0;-1;-21;17;2;-2;-2;-1;-1;-3;16;-10;-6;-3;-2;0;-3;-2;-13;-23;-6;-3;-1;-1;1;1;3;11;1;0;1;0;-3;-1;-4;-33;-7;-1;-2;0;-2;1;-23;-4;-4;-3;-3;-2;1;0;20;46;9;-2;-1;-1;3;-1;5;-2;-6;-5;-3;-3;2
-4;2;-1;-8;4;-2;-2;-1;5;1;8;16;3;4;2;1;0;-4;-12;-25;-7;-2;0;1;1;2;11;14;2;0;-2;0;-5;-3;-15;13;-3;-4;0;-3;0;1;-4;-24;-6;-4;1;-2;-2;-5;9;20;1;-1;-2;-2;-1;-3;-10;-27;-8;-2;-2;0;2
-4;-1;18;58;7;1;0;-1;1;0;-22;-13;-6;-1;1;0;-9;-3;11;-11;-3;-1;-3;-3;0;-1;-6;7;5;1;-1;0;5;3;14;1;0;-1;0;1;-3;-2;1;-8;-2;-5;-4;-2;-5;1;-2;-9;-2;-1;1;0;2;-3;-13;-16;-9;-4;-3;-3;2
1;-2;20;38;-4;-2;-1;0;-3;-1;0;0;2;1;1;0;-3;-3;-2;-16;-10;-5;-2;-3;-1;-1;2;34;3;1;1;-3;-2;-4;-13;-6;1;0;-1;-2;-2;0;-3;-3;1;0;-1;-1;21;1;11;11;-2;-1;-2;-2;-34;-7;-10;-28;-10;-2;-2;0;2
0;2;-9;-7;6;3;3;1;3;1;24;21;4;0;-2;-1;-9;0;-8;-5;-4;-1;-1;-1;6;-3;-3;-2;-10;-4;-2;-1;3;2;-4;2;4;0;-1;0;0;2;-3;-8;-3;1;1;0;-20;-7;3;16;2;0;-1;0;6;-2;0;4;0;0;-2;1;2
-3;-2;-3;-11;-5;1;1;-1;0;-1;-7;-8;-4;-3;-3;-3;1;1;-2;14;5;3;1;-1;-13;-3;-8;-19;-2;-3;-2;-3;14;-1;-1;5;-2;1;1;3;-3;0;-7;-15;-2;-3;-2;-2;-1;2;7;-3;0;-1;-1;-1;-1;-4;-4;-12;-4;0;1;-2;2
-2;3;23;5;-3;0;1;2;1;-3;-6;8;-1;0;-3;-3;6;-2;-10;-19;-5;-3;-2;-2;-16;-7;-5;-29;-6;-2;-2;-1;-1;-1;-3;21;-1;-2;0;-2;-16;1;9;3;0;1;-1;-2;14;0;-6;10;5;1;-1;1;-2;-2;-5;5;-2;-1;-2;0;2
5;2;16;20;-2;-1;0;-2;-3;-2;-7;-13;-1;-1;-3;1;-3;-1;5;11;0;-3;-3;-1;-7;-2;-35;-22;-2;-1;-1;-1;2;2;12;-11;3;3;1;1;-1;2;26;42;2;0;-1;-1;21;0;-4;-3;-1;1;1;0;-31;-4;11;10;1;-3;-5;-3;2
1;-3;-21;-16;0;1;0;-2;1;-3;7;-5;-3;-2;-2;-3;0;-1;-10;-18;-2;0;1;0;-2;-1;-15;4;4;0;-1;-2;-1;-1;28;23;-5;-4;-1;-2;2;-2;-11;-8;1;-6;-3;-2;-3;0;-20;-20;0;-1;0;-2;-8;-5;17;34;7;-3;-2;-3;2
4;1;4;22;-1;-1;-3;-3;-4;-6;-15;18;4;0;1;-2;1;-1;19;-7;1;1;-1;-2;-2;-1;-5;20;0;-1;0;1;-4;-4;-4;-11;6;-1;-2;-3;2;1;-5;-21;-8;-2;-3;-2;3;1;-1;-2;3;3;-1;1;-5;-4;2;-1;-2;-4;-3;-3;2
-7;-2;5;-6;-5;-2;0;-1;5;1;6;-2;-3;-1;-2;2;-2;2;-8;-5;4;1;0;-2;0;-3;9;23;1;-3;-2;-2;-7;-4;-4;22;6;3;-1;0;0;-1;7;-24;-7;-4;-4;-3;7;2;15;46;-2;-2;-3;-4;-18;-11;-12;-38;-4;2;0;3;2
2;-2;-2;-14;0;3;1;1;1;0;-16;-28;-7;-1;1;0;-5;-1;25;40;4;0;-2;-2;-4;-6;-24;-22;-1;-2;-2;-3;-3;-4;-10;-9;-2;-3;-3;-2;-1;3;11;25;0;-3;-3;-1;1;-3;-18;-37;-9;-3;-3;0;-2;5;-3;18;-2;-3;0;-2;2
1;-2;-13;-8;-2;-2;0;0;4;1;2;3;2;0;0;0;-5;-1;7;3;-6;-3;-1;1;0;-1;-6;-19;1;-3;-4;-1;0;-1;4;24;1;2;1;-1;-2;-3;5;-5;0;-1;-2;-1;17;1;-28;-15;-2;-1;1;-1;-28;-5;1;-25;-7;-1;-1;-1;2
7;-5;-7;-4;-4;-1;-1;-1;-5;7;6;-3;-6;0;0;-1;-8;-1;10;21;4;-1;-1;-3;7;0;-5;-19;-4;-3;1;-1;-8;-7;-11;-36;-6;-3;-5;-4;-2;-3;-1;3;0;0;0;0;-2;-4;-1;19;10;1;0;-1;11;2;-6;8;-1;0;0;-1;2
-5;-2;7;5;3;1;-1;-2;-2;-4;-23;-19;-5;-2;-2;0;8;1;23;26;4;1;-1;-1;0;1;6;-12;1;-2;-1;-2;15;-1;-16;5;-12;-4;-3;0;-34;-12;-4;23;3;-1;-2;-3;11;5;4;3;-1;1;2;1;-5;-4;12;1;2;-1;-3;-1;2
-3;0;-10;-3;-2;-3;-3;-3;-2;-2;-2;-1;1;0;-1;0;-6;-3;-7;-3;-4;-2;-2;0;5;0;-6;22;-2;0;0;0;4;2;18;-28;-5;-3;-3;-2;-4;-2;-7;-6;1;0;-2;-1;-3;1;7;4;0;-2;-1;-1;2;-2;-6;-2;-2;-1;-2;-2;2
7;-1;-4;16;-1;0;1;-1;-10;-4;-14;-31;-3;-1;1;0;6;2;16;11;4;-1;-1;2;-4;-3;-10;1;-4;-3;-1;-1;-6;0;12;-14;1;0;1;-1;1;-1;-1;19;1;2;-1;0;3;-3;-13;2;-5;-2;-1;-1;-6;-3;2;4;1;-3;-4;-4;2
-1;0;-7;-18;-1;0;-1;-3;4;2;-8;-2;6;1;0;2;-5;-2;12;-6;-7;-2;-3;-1;3;0;-21;-7;5;0;-1;1;-4;-1;20;31;-2;-2;-2;-2;-17;-4;-16;-12;0;-1;-2;-5;4;-2;-14;4;5;-1;0;-1;-4;-1;26;-4;-2;0;0;-2;2
-1;-4;-7;-2;-3;-3;0;-2;22;2;5;15;-1;-5;-3;-3;-30;-10;-5;9;2;-1;-2;-1;2;1;-3;-1;1;1;1;1;-5;-1;3;14;0;-2;-2;-1;2;1;6;-21;-10;1;1;1;9;1;13;18;2;0;-2;-2;-2;1;-15;-4;3;1;0;-2;2
-5;-4;7;53;8;1;-2;-1;-4;-4;-26;-34;-4;-1;-3;-1;18;3;3;-39;-5;-1;-1;-2;-23;-3;-11;29;7;2;0;-2;-1;2;27;12;-4;-2;-1;1;1;-2;-11;-2;5;-1;-2;-1;-2;-2;-5;-9;3;0;0;-1;8;-1;-3;-3;-5;-4;-1;-3;2
-5;0;22;23;2;-1;-1;1;7;3;-1;-4;-3;-3;-2;-1;-7;-2;-8;-31;-9;0;1;-3;-10;-5;-4;29;3;0;-1;-1;1;-1;8;-12;-2;-2;1;-2;-13;2;11;-7;4;-1;-2;-2;14;-2;3;15;3;-1;-1;0;4;1;4;26;0;-1;-2;0;2
0;-1;-21;-14;9;1;0;-1;-5;-4;-2;-16;-12;-4;-1;-1;20;2;9;2;0;-1;0;0;-32;-9;-9;4;-1;-1;-1;-2;1;2;5;2;-1;0;0;-1;1;-1;-3;9;5;2;-1;0;-2;-1;11;5;1;-3;-3;0;7;3;-5;-7;-6;-2;-2;0;2
1;-2;2;-15;-9;-4;-2;-1;-3;-3;0;2;0;-1;0;-3;-8;-6;-12;-37;-7;-1;-1;1;3;0;-21;-12;-5;-2;-1;2;-2;-1;19;47;3;-4;-4;-3;-2;-4;-3;-6;-1;0;0;-2;0;1;-15;-12;-2;0;-1;-1;19;-1;-3;-26;1;1;0;0;2
4;-1;-22;-34;2;3;0;-1;-18;-1;18;3;-2;-3;-2;-3;16;1;5;7;-5;-2;-4;0;-4;-6;-3;-3;-5;-2;-2;-1;-1;-3;-15;-35;-9;-2;0;-2;3;3;4;32;2;-1;-1;1;-12;-2;10;-6;3;1;0;-4;-5;-1;-12;6;-10;-6;-2;0;2
-5;-4;-16;-6;-4;-4;-1;-2;-1;2;24;17;12;3;1;0;-2;-3;-14;-37;-14;-6;-1;-2;1;-1;-20;28;6;0;-1;-2;-1;0;30;-25;-8;-1;-2;-2;-3;0;-1;31;6;-3;-3;-1;2;0;-9;-8;-1;0;1;-1;2;-3;-7;-39;-15;-2;-2;-1;2
